session_id,date,country,source_medium,landing_page,session_value_usd
ses_000476,2023-11-28,DE,affiliate,/collection,1.45
ses_000477,2024-12-26,FR,tiktok/cpc,/home,14.95
ses_000478,2023-03-17,IT,facebook/cpc,/product,0.15
ses_000479,2023-03-18,GB,facebook/cpc,/landing-sale,1.06
ses_000480,2023-12-08,GB,google/cpc,/collection,3.95
ses_000481,2025-10-19,DE,affiliate,/cart,3.7
ses_000482,2023-06-29,FR,organic,/home,8.27
ses_000483,2023-03-18,BR,google/cpc,/collection,16.97
ses_000484,2024-01-04,AU,google/cpc,/cart,0.68
ses_000485,2023-07-12,MX,facebook/cpc,/home,11.13
ses_000486,2024-12-24,IT,google/cpc,/cart,4.19
ses_000487,2023-10-07,MX,organic,/collection,1.44
ses_000488,2023-06-10,GB,organic,/cart,8.19
ses_000489,2023-12-25,GB,organic,/landing-sale,2.72
ses_000490,2023-06-11,ES,organic,/collection,4.17
ses_000491,2024-12-14,MX,tiktok/cpc,/product,2.97
ses_000492,2023-12-21,AU,tiktok/cpc,/collection,9.56
ses_000493,2023-04-08,CA,google/cpc,/home,11.19
ses_000494,2023-03-06,FR,facebook/cpc,/collection,0.18
ses_000495,2023-11-03,MX,facebook/cpc,/product,1.52
ses_000496,2024-01-11,CA,organic,/home,3.51
ses_000497,2025-10-03,IT,facebook/cpc,/collection,9.29
ses_000498,2024-06-07,DE,facebook/cpc,/product,3.19
ses_000499,2025-03-27,FR,email,/home,3.82
ses_000500,2023-01-01,CA,facebook/cpc,/home,15.65
ses_000501,2023-03-25,BR,google/cpc,/cart,1.08
ses_000502,2023-02-25,CA,affiliate,/home,17.47
ses_000503,2023-11-24,MX,organic,/landing-sale,3.32
ses_000504,2025-01-05,GB,affiliate,/landing-sale,5.63
ses_000505,2025-08-25,ES,google/cpc,/home,0.0
ses_000506,2024-02-14,IT,facebook/cpc,/product,3.33
ses_000507,2023-02-17,BR,email,/collection,1.37
ses_000508,2024-08-19,DE,google/cpc,/product,5.34
ses_000509,2023-02-19,DE,google/cpc,/product,8.84
ses_000510,2025-07-25,IT,organic,/cart,3.03
ses_000511,2025-01-08,AU,facebook/cpc,/cart,1.76
ses_000512,2024-06-15,ES,facebook/cpc,/product,1.33
ses_000513,2023-10-22,MX,affiliate,/home,0.55
ses_000514,2023-10-24,CA,facebook/cpc,/home,3.82
ses_000515,2024-06-28,DE,organic,/collection,1.48
ses_000516,2025-08-30,CA,google/cpc,/cart,0.49
ses_000517,2023-07-27,AU,organic,/collection,1.88
ses_000518,2023-06-06,MX,facebook/cpc,/product,5.59
ses_000519,2025-09-13,AU,organic,/home,1.73
ses_000520,2024-07-07,FR,google/cpc,/collection,2.9
ses_000521,2023-02-18,DE,facebook/cpc,/landing-sale,6.89
ses_000522,2025-10-30,IT,email,/home,5.32
ses_000523,2023-02-12,CA,google/cpc,/landing-sale,8.15
ses_000524,2024-04-10,ES,email,/landing-sale,3.66
ses_000525,2024-06-29,DE,organic,/cart,5.8
ses_000526,2023-07-05,FR,google/cpc,/product,6.75
ses_000527,2024-03-03,GB,facebook/cpc,/collection,2.89
ses_000528,2025-09-04,FR,organic,/product,8.56
ses_000529,2025-02-16,AU,facebook/cpc,/collection,2.34
ses_000530,2023-02-02,BR,facebook/cpc,/landing-sale,5.64
ses_000531,2023-11-26,CA,email,/collection,8.87
ses_000532,2024-09-04,IT,organic,/home,0.18
ses_000533,2023-09-05,GB,facebook/cpc,/collection,3.38
ses_000534,2025-01-31,US,google/cpc,/product,11.8
ses_000535,2024-06-28,DE,facebook/cpc,/collection,11.31
ses_000536,2025-09-06,CA,google/cpc,/product,6.54
ses_000537,2023-07-27,US,facebook/cpc,/landing-sale,0.07
ses_000538,2023-11-20,CA,email,/product,20.74
ses_000539,2024-07-22,DE,facebook/cpc,/landing-sale,1.1
ses_000540,2025-08-20,FR,organic,/landing-sale,1.37
ses_000541,2024-02-05,IT,tiktok/cpc,/landing-sale,2.47
ses_000542,2024-05-04,MX,google/cpc,/cart,1.97
ses_000543,2023-08-22,FR,tiktok/cpc,/home,10.8
ses_000544,2024-11-09,BR,google/cpc,/cart,1.08
ses_000545,2024-05-26,BR,email,/collection,1.79
ses_000546,2024-06-25,CA,affiliate,/cart,5.2
ses_000547,2023-03-08,FR,facebook/cpc,/home,6.83
ses_000548,2023-04-05,ES,affiliate,/product,1.64
ses_000549,2023-01-27,GB,facebook/cpc,/home,7.25
ses_000550,2025-03-15,DE,tiktok/cpc,/product,0.85
ses_000551,2024-07-05,AU,tiktok/cpc,/collection,1.64
ses_000552,2023-08-08,AU,google/cpc,/product,2.39
ses_000553,2023-12-23,CA,organic,/landing-sale,2.39
ses_000554,2023-06-17,BR,affiliate,/collection,2.32
ses_000555,2025-04-14,AU,affiliate,/landing-sale,3.97
ses_000556,2024-12-27,CA,tiktok/cpc,/home,1.19
ses_000557,2023-05-09,FR,facebook/cpc,/cart,15.55
ses_000558,2023-05-24,MX,facebook/cpc,/cart,1.31
ses_000559,2024-07-31,DE,google/cpc,/product,7.2
ses_000560,2025-01-31,GB,affiliate,/home,0.75
ses_000561,2024-05-09,ES,google/cpc,/cart,7.97
ses_000562,2024-03-20,ES,email,/home,0.62
ses_000563,2025-01-30,US,google/cpc,/landing-sale,9.35
ses_000564,2023-10-04,BR,affiliate,/cart,0.66
ses_000565,2023-11-05,FR,organic,/cart,4.61
ses_000566,2023-10-31,DE,tiktok/cpc,/collection,10.44
ses_000567,2023-09-09,GB,tiktok/cpc,/product,2.04
ses_000568,2025-02-06,CA,facebook/cpc,/landing-sale,4.86
ses_000569,2025-02-16,IT,affiliate,/home,13.11
ses_000570,2023-11-12,AU,google/cpc,/collection,0.65
ses_000571,2024-07-07,FR,organic,/cart,10.61
ses_000572,2024-03-29,GB,organic,/home,6.81
ses_000573,2024-07-17,ES,facebook/cpc,/landing-sale,2.98
ses_000574,2023-04-27,US,email,/product,3.54
ses_000575,2024-12-21,IT,facebook/cpc,/landing-sale,5.56
ses_000576,2025-06-12,ES,affiliate,/collection,4.97
ses_000577,2024-02-12,BR,tiktok/cpc,/collection,0.98
ses_000578,2023-03-05,IT,tiktok/cpc,/cart,0.71
ses_000579,2024-11-17,IT,tiktok/cpc,/cart,5.15
ses_000580,2023-12-15,FR,google/cpc,/landing-sale,9.83
ses_000581,2025-04-15,FR,email,/product,6.46
ses_000582,2023-11-14,MX,facebook/cpc,/cart,4.08
ses_000583,2024-03-22,FR,affiliate,/home,0.61
ses_000584,2024-10-22,GB,affiliate,/home,4.37
ses_000585,2023-05-12,BR,google/cpc,/cart,3.17
ses_000586,2023-12-07,BR,organic,/landing-sale,9.45
ses_000587,2024-01-25,GB,google/cpc,/landing-sale,10.07
ses_000588,2023-09-13,AU,tiktok/cpc,/home,4.31
ses_000589,2025-08-25,ES,organic,/cart,1.08
ses_000590,2024-04-16,BR,email,/landing-sale,3.43
ses_000591,2023-07-28,FR,organic,/home,5.41
ses_000592,2023-05-17,CA,email,/product,6.26
ses_000593,2025-01-01,IT,facebook/cpc,/landing-sale,0.34
ses_000594,2024-11-08,BR,facebook/cpc,/home,8.66
ses_000595,2025-02-02,DE,affiliate,/home,0.08
ses_000596,2023-05-27,AU,organic,/cart,4.11
ses_000597,2023-01-31,FR,facebook/cpc,/product,3.04
ses_000598,2025-01-12,GB,facebook/cpc,/collection,2.21
ses_000599,2025-01-10,MX,facebook/cpc,/cart,14.91
ses_000600,2024-11-24,IT,organic,/product,0.1
ses_000601,2024-03-05,GB,email,/home,3.43
ses_000602,2025-02-28,DE,email,/cart,3.99
ses_000603,2023-09-09,US,email,/landing-sale,3.48
ses_000604,2025-04-02,CA,email,/cart,2.82
ses_000605,2025-04-10,CA,affiliate,/landing-sale,3.16
ses_000606,2023-01-18,AU,affiliate,/collection,1.09
ses_000607,2025-07-08,US,email,/collection,23.2
ses_000608,2025-02-01,IT,organic,/home,6.19
ses_000609,2023-10-07,MX,google/cpc,/cart,2.05
ses_000610,2025-08-03,CA,facebook/cpc,/home,1.61
ses_000611,2025-01-28,BR,tiktok/cpc,/home,1.49
ses_000612,2024-08-29,IT,organic,/product,2.89
ses_000613,2025-07-15,FR,google/cpc,/home,8.75
ses_000614,2025-08-15,CA,affiliate,/landing-sale,3.89
ses_000615,2024-10-17,MX,tiktok/cpc,/cart,3.57
ses_000616,2023-11-28,BR,tiktok/cpc,/product,1.69
ses_000617,2023-03-27,AU,tiktok/cpc,/cart,4.95
ses_000618,2024-03-04,FR,email,/landing-sale,2.08
ses_000619,2023-06-24,GB,affiliate,/collection,1.46
ses_000620,2023-05-26,US,google/cpc,/landing-sale,0.29
ses_000621,2023-10-12,DE,facebook/cpc,/landing-sale,9.1
ses_000622,2024-05-17,GB,organic,/product,3.55
ses_000623,2023-10-02,ES,affiliate,/landing-sale,5.25
ses_000624,2024-09-12,GB,facebook/cpc,/home,1.48
ses_000625,2024-08-10,BR,affiliate,/landing-sale,1.73
ses_000626,2023-02-19,US,facebook/cpc,/product,8.32
ses_000627,2024-12-01,FR,affiliate,/collection,1.89
ses_000628,2023-10-22,CA,affiliate,/landing-sale,20.58
ses_000629,2023-04-28,CA,affiliate,/cart,2.57
ses_000630,2023-09-28,BR,organic,/cart,12.56
ses_000631,2024-01-16,BR,organic,/home,6.09
ses_000632,2024-12-14,FR,facebook/cpc,/cart,2.73
ses_000633,2023-05-28,CA,organic,/collection,14.47
ses_000634,2024-07-15,AU,organic,/cart,5.04
ses_000635,2023-09-16,FR,email,/product,2.18
ses_000636,2025-02-20,GB,facebook/cpc,/cart,8.31
ses_000637,2025-07-02,CA,organic,/collection,2.74
ses_000638,2024-12-13,DE,email,/product,9.17
ses_000639,2025-01-25,ES,facebook/cpc,/home,3.92
ses_000640,2025-03-08,BR,tiktok/cpc,/home,0.97
ses_000641,2025-03-20,BR,google/cpc,/cart,1.61
ses_000642,2023-06-13,GB,email,/cart,1.49
ses_000643,2024-12-22,US,google/cpc,/product,12.58
ses_000644,2024-07-20,US,organic,/collection,0.85
ses_000645,2024-02-29,AU,email,/product,4.03
ses_000646,2025-09-30,US,organic,/cart,3.71
ses_000647,2024-06-09,BR,google/cpc,/home,21.82
ses_000648,2023-05-11,GB,email,/product,18.88
ses_000649,2024-12-18,BR,organic,/product,0.21
ses_000650,2024-09-22,ES,facebook/cpc,/home,0.68
ses_000651,2025-10-16,FR,tiktok/cpc,/cart,8.79
ses_000652,2024-05-08,CA,affiliate,/landing-sale,1.7
ses_000653,2023-06-15,BR,affiliate,/collection,4.34
ses_000654,2025-06-09,BR,google/cpc,/cart,0.27
ses_000655,2025-04-29,US,facebook/cpc,/product,12.96
ses_000656,2023-06-18,BR,email,/landing-sale,6.09
ses_000657,2024-06-26,BR,affiliate,/product,1.73
ses_000658,2023-10-09,MX,facebook/cpc,/home,0.31
ses_000659,2024-03-31,AU,email,/cart,3.89
ses_000660,2023-06-13,AU,tiktok/cpc,/home,1.3
ses_000661,2025-08-26,DE,organic,/product,3.38
ses_000662,2025-06-24,CA,email,/landing-sale,6.53
ses_000663,2023-02-12,ES,facebook/cpc,/cart,0.63
ses_000664,2024-12-24,FR,tiktok/cpc,/landing-sale,0.83
ses_000665,2024-03-14,DE,google/cpc,/landing-sale,2.06
ses_000666,2024-05-12,CA,google/cpc,/home,1.17
ses_000667,2023-03-09,FR,email,/product,17.0
ses_000668,2023-06-10,FR,organic,/collection,9.49
ses_000669,2023-05-21,ES,tiktok/cpc,/collection,1.09
ses_000670,2024-11-12,BR,tiktok/cpc,/cart,3.37
ses_000671,2023-09-26,FR,email,/cart,0.0
ses_000672,2023-11-06,BR,affiliate,/product,4.34
ses_000673,2024-12-14,DE,tiktok/cpc,/collection,7.33
ses_000674,2024-03-28,FR,google/cpc,/landing-sale,0.75
ses_000675,2024-06-20,BR,facebook/cpc,/cart,5.14
ses_000676,2024-06-09,US,google/cpc,/home,0.82
ses_000677,2023-02-12,BR,email,/cart,1.67
ses_000678,2025-01-05,DE,google/cpc,/home,51.38
ses_000679,2025-05-30,MX,affiliate,/collection,3.06
ses_000680,2024-04-18,BR,facebook/cpc,/home,2.08
ses_000681,2023-06-18,FR,tiktok/cpc,/landing-sale,5.11
ses_000682,2025-07-26,ES,email,/collection,5.8
ses_000683,2023-07-08,FR,tiktok/cpc,/product,5.3
ses_000684,2023-06-01,FR,tiktok/cpc,/product,0.55
ses_000685,2024-04-20,FR,affiliate,/home,0.35
ses_000686,2023-01-20,GB,facebook/cpc,/home,0.16
ses_000687,2025-01-12,CA,google/cpc,/landing-sale,2.62
ses_000688,2025-07-24,MX,tiktok/cpc,/cart,8.51
ses_000689,2023-10-11,IT,facebook/cpc,/cart,10.79
ses_000690,2024-11-26,US,facebook/cpc,/home,1.94
ses_000691,2023-11-07,ES,email,/product,4.54
ses_000692,2023-12-21,ES,facebook/cpc,/landing-sale,1.42
ses_000693,2023-05-07,MX,google/cpc,/cart,1.5
ses_000694,2024-06-22,ES,organic,/product,2.35
ses_000695,2024-12-25,GB,affiliate,/landing-sale,5.54
ses_000696,2023-09-08,US,google/cpc,/cart,1.91
ses_000697,2025-08-24,ES,affiliate,/home,3.24
ses_000698,2024-07-05,MX,tiktok/cpc,/collection,0.94
ses_000699,2023-03-18,BR,email,/cart,7.51
ses_000700,2024-05-25,AU,organic,/landing-sale,1.34
ses_000701,2023-11-05,BR,organic,/collection,1.13
ses_000702,2024-03-27,AU,google/cpc,/collection,1.59
ses_000703,2023-05-23,DE,google/cpc,/home,2.04
ses_000704,2025-01-30,ES,organic,/home,5.79
ses_000705,2025-09-14,US,organic,/landing-sale,3.21
ses_000706,2025-04-03,CA,facebook/cpc,/product,5.25
ses_000707,2024-10-06,GB,google/cpc,/collection,1.78
ses_000708,2025-08-15,DE,facebook/cpc,/collection,0.35
ses_000709,2025-07-12,FR,google/cpc,/home,2.91
ses_000710,2023-05-01,US,facebook/cpc,/home,2.42
ses_000711,2023-09-12,FR,affiliate,/cart,5.39
ses_000712,2023-01-21,US,google/cpc,/cart,3.68
ses_000713,2024-01-09,CA,facebook/cpc,/cart,0.34
ses_000714,2025-01-18,US,affiliate,/landing-sale,0.37
ses_000715,2023-05-23,AU,facebook/cpc,/cart,2.5
ses_000716,2025-06-20,GB,email,/cart,12.21
ses_000717,2023-02-24,DE,google/cpc,/landing-sale,3.25
ses_000718,2023-05-18,DE,tiktok/cpc,/product,0.43
ses_000719,2025-03-21,CA,organic,/collection,19.74
ses_000720,2024-05-21,IT,google/cpc,/cart,6.85
ses_000721,2023-05-28,BR,facebook/cpc,/cart,4.66
ses_000722,2025-01-30,US,tiktok/cpc,/home,3.27
ses_000723,2023-04-26,IT,affiliate,/cart,1.17
ses_000724,2024-11-17,GB,tiktok/cpc,/product,7.53
ses_000725,2025-10-21,GB,tiktok/cpc,/collection,11.21
ses_000726,2025-04-19,IT,affiliate,/collection,4.2
ses_000727,2023-09-11,US,tiktok/cpc,/cart,6.51
ses_000728,2023-04-25,DE,tiktok/cpc,/cart,1.13
ses_000729,2024-06-01,CA,organic,/home,5.72
ses_000730,2024-01-26,ES,google/cpc,/collection,3.28
ses_000731,2025-09-13,DE,affiliate,/home,7.64
ses_000732,2023-03-11,ES,facebook/cpc,/landing-sale,4.89
ses_000733,2024-05-22,MX,tiktok/cpc,/landing-sale,2.77
ses_000734,2023-05-23,AU,facebook/cpc,/cart,19.32
ses_000735,2024-11-25,FR,email,/home,1.23
ses_000736,2023-11-05,FR,facebook/cpc,/landing-sale,10.89
ses_000737,2023-08-24,DE,tiktok/cpc,/collection,0.8
ses_000738,2024-10-26,ES,tiktok/cpc,/cart,6.02
ses_000739,2023-03-29,GB,organic,/home,4.86
ses_000740,2023-08-20,CA,facebook/cpc,/collection,3.04
ses_000741,2024-12-10,US,google/cpc,/product,3.69
ses_000742,2023-11-21,FR,email,/cart,3.11
ses_000743,2023-12-03,FR,organic,/home,0.85
ses_000744,2023-10-13,BR,organic,/cart,4.2
ses_000745,2023-05-09,AU,affiliate,/collection,11.1
ses_000746,2025-09-30,ES,google/cpc,/home,5.89
ses_000747,2023-02-19,AU,organic,/landing-sale,0.08
ses_000748,2024-12-04,MX,google/cpc,/collection,5.98
ses_000749,2024-06-04,GB,organic,/cart,9.8
ses_000750,2025-01-21,AU,email,/cart,0.63
ses_000751,2024-03-11,FR,tiktok/cpc,/product,0.02
ses_000752,2024-06-21,AU,organic,/collection,2.66
ses_000753,2024-02-24,DE,affiliate,/collection,5.11
ses_000754,2023-11-22,AU,tiktok/cpc,/landing-sale,1.47
ses_000755,2024-01-21,IT,email,/landing-sale,2.71
ses_000756,2024-01-07,IT,tiktok/cpc,/home,0.05
ses_000757,2024-12-07,BR,tiktok/cpc,/cart,2.36
ses_000758,2023-10-29,AU,organic,/collection,4.03
ses_000759,2023-12-29,GB,email,/product,10.73
ses_000760,2023-03-30,GB,tiktok/cpc,/collection,3.11
ses_000761,2023-06-26,ES,organic,/cart,5.57
ses_000762,2023-08-08,BR,email,/cart,0.16
ses_000763,2023-04-20,BR,email,/collection,1.69
ses_000764,2024-01-11,DE,facebook/cpc,/product,2.27
ses_000765,2023-04-26,IT,email,/product,9.25
ses_000766,2023-10-03,ES,tiktok/cpc,/collection,0.8
ses_000767,2023-09-08,MX,facebook/cpc,/cart,1.17
ses_000768,2024-12-14,AU,facebook/cpc,/landing-sale,2.68
ses_000769,2024-04-28,MX,google/cpc,/collection,1.09
ses_000770,2024-08-26,US,affiliate,/landing-sale,5.47
ses_000771,2023-03-04,GB,affiliate,/home,2.01
ses_000772,2024-03-20,DE,tiktok/cpc,/home,6.17
ses_000773,2023-12-26,FR,affiliate,/collection,8.37
ses_000774,2024-10-24,GB,google/cpc,/cart,5.3
ses_000775,2023-03-19,IT,email,/cart,7.88
ses_000776,2024-05-16,BR,google/cpc,/cart,1.98
ses_000777,2024-10-29,ES,organic,/landing-sale,2.55
ses_000778,2024-03-05,IT,tiktok/cpc,/landing-sale,6.52
ses_000779,2023-03-05,BR,organic,/home,1.5
ses_000780,2024-07-28,US,tiktok/cpc,/product,4.47
ses_000781,2025-07-14,GB,organic,/product,5.54
ses_000782,2024-07-14,AU,affiliate,/cart,3.4
ses_000783,2024-12-20,DE,organic,/home,3.47
ses_000784,2023-07-13,FR,facebook/cpc,/cart,26.46
ses_000785,2024-09-11,BR,email,/product,1.69
ses_000786,2023-11-21,GB,affiliate,/cart,3.6
ses_000787,2025-05-03,DE,facebook/cpc,/product,1.1
ses_000788,2024-11-06,IT,tiktok/cpc,/product,11.54
ses_000789,2024-02-13,FR,email,/landing-sale,8.3
ses_000790,2025-09-14,FR,tiktok/cpc,/collection,8.8
ses_000791,2025-08-23,CA,email,/collection,2.32
ses_000792,2025-03-10,FR,tiktok/cpc,/cart,10.34
ses_000793,2024-01-28,US,organic,/home,1.18
ses_000794,2024-06-08,FR,tiktok/cpc,/landing-sale,1.96
ses_000795,2023-02-06,AU,facebook/cpc,/product,2.51
ses_000796,2023-05-20,IT,google/cpc,/collection,2.17
ses_000797,2023-04-11,DE,organic,/home,2.4
ses_000798,2024-07-18,ES,organic,/collection,8.49
ses_000799,2024-01-16,US,tiktok/cpc,/collection,4.48
ses_000800,2023-01-22,GB,tiktok/cpc,/product,5.45
ses_000801,2025-03-18,FR,facebook/cpc,/cart,2.49
ses_000802,2023-03-11,CA,facebook/cpc,/home,0.27
ses_000803,2024-10-21,FR,google/cpc,/landing-sale,1.49
ses_000804,2025-05-15,FR,google/cpc,/collection,0.74
ses_000805,2024-01-24,MX,tiktok/cpc,/home,23.07
ses_000806,2024-03-22,DE,organic,/home,2.93
ses_000807,2025-01-22,IT,google/cpc,/product,8.55
ses_000808,2025-03-12,BR,tiktok/cpc,/collection,1.89
ses_000809,2025-04-11,US,email,/cart,5.16
ses_000810,2023-12-29,BR,facebook/cpc,/landing-sale,10.33
ses_000811,2024-07-19,ES,organic,/home,3.47
ses_000812,2023-11-01,ES,affiliate,/cart,0.91
ses_000813,2025-09-23,MX,tiktok/cpc,/landing-sale,5.81
ses_000814,2025-09-25,US,email,/product,6.85
ses_000815,2024-01-30,BR,affiliate,/landing-sale,9.92
ses_000816,2023-08-10,US,google/cpc,/landing-sale,3.42
ses_000817,2023-07-15,BR,google/cpc,/product,8.58
ses_000818,2023-01-19,US,email,/product,11.57
ses_000819,2025-07-13,BR,affiliate,/cart,11.07
ses_000820,2025-02-16,DE,organic,/cart,7.24
ses_000821,2024-04-30,CA,email,/home,5.35
ses_000822,2023-07-05,GB,affiliate,/collection,5.05
ses_000823,2023-03-12,DE,organic,/home,13.38
ses_000824,2025-10-26,IT,facebook/cpc,/product,2.53
ses_000825,2023-02-28,GB,affiliate,/landing-sale,7.11
ses_000826,2025-08-21,MX,affiliate,/cart,1.91
ses_000827,2023-06-27,AU,google/cpc,/product,9.41
ses_000828,2024-04-12,AU,affiliate,/home,0.19
ses_000829,2024-08-26,FR,google/cpc,/home,8.43
ses_000830,2025-05-09,DE,affiliate,/cart,3.0
ses_000831,2025-03-29,MX,email,/landing-sale,12.25
ses_000832,2024-12-25,BR,organic,/collection,0.49
ses_000833,2025-09-22,DE,facebook/cpc,/home,8.45
ses_000834,2023-01-10,FR,facebook/cpc,/product,5.46
ses_000835,2025-06-12,MX,affiliate,/landing-sale,5.44
ses_000836,2024-06-30,FR,google/cpc,/home,0.28
ses_000837,2025-03-28,GB,google/cpc,/cart,8.21
ses_000838,2023-04-07,ES,organic,/collection,1.64
ses_000839,2024-08-05,MX,google/cpc,/collection,4.85
ses_000840,2024-02-08,US,affiliate,/collection,3.52
ses_000841,2025-10-15,DE,tiktok/cpc,/collection,1.45
ses_000842,2023-06-15,FR,affiliate,/cart,0.43
ses_000843,2025-08-19,DE,email,/collection,4.79
ses_000844,2024-02-25,AU,affiliate,/landing-sale,0.05
ses_000845,2024-03-11,BR,google/cpc,/home,4.51
ses_000846,2023-10-24,DE,facebook/cpc,/landing-sale,10.48
ses_000847,2023-02-28,MX,email,/landing-sale,3.85
ses_000848,2024-09-10,IT,facebook/cpc,/cart,0.52
ses_000849,2023-08-04,FR,organic,/product,5.33
ses_000850,2024-02-12,ES,google/cpc,/product,7.86
ses_000851,2023-01-28,BR,affiliate,/home,0.24
ses_000852,2023-11-27,IT,google/cpc,/home,11.07
ses_000853,2024-10-22,FR,email,/product,3.46
ses_000854,2024-07-25,IT,email,/collection,1.54
ses_000855,2023-05-15,DE,google/cpc,/home,3.56
ses_000856,2023-04-15,MX,organic,/home,0.97
ses_000857,2024-10-03,ES,affiliate,/landing-sale,5.5
ses_000858,2023-08-22,AU,tiktok/cpc,/product,0.16
ses_000859,2024-03-08,CA,email,/cart,10.93
ses_000860,2023-01-01,DE,organic,/cart,1.94
ses_000861,2023-08-02,DE,affiliate,/collection,10.92
ses_000862,2023-09-26,CA,google/cpc,/cart,19.23
ses_000863,2024-08-26,FR,email,/cart,2.62
ses_000864,2024-05-08,DE,facebook/cpc,/landing-sale,3.42
ses_000865,2024-10-21,MX,organic,/landing-sale,3.7
ses_000866,2025-02-05,AU,tiktok/cpc,/product,0.16
ses_000867,2024-11-04,AU,google/cpc,/home,6.88
ses_000868,2023-12-15,GB,affiliate,/cart,2.54
ses_000869,2024-08-04,ES,facebook/cpc,/home,2.55
ses_000870,2025-08-10,MX,tiktok/cpc,/landing-sale,5.71
ses_000871,2025-06-18,CA,tiktok/cpc,/cart,2.94
ses_000872,2024-08-01,BR,facebook/cpc,/collection,9.22
ses_000873,2023-07-11,FR,tiktok/cpc,/landing-sale,0.97
ses_000874,2025-09-20,US,facebook/cpc,/cart,7.47
ses_000875,2024-06-29,BR,organic,/collection,0.54
ses_000876,2023-11-16,MX,organic,/cart,1.23
ses_000877,2025-09-12,MX,affiliate,/product,2.14
ses_000878,2023-02-06,CA,affiliate,/landing-sale,5.9
ses_000879,2025-04-21,MX,tiktok/cpc,/cart,0.54
ses_000880,2024-12-01,MX,email,/home,6.17
ses_000881,2024-08-13,DE,email,/cart,6.85
ses_000882,2024-07-26,FR,google/cpc,/collection,6.52
ses_000883,2025-05-08,CA,tiktok/cpc,/product,3.77
ses_000884,2024-09-26,IT,tiktok/cpc,/home,7.38
ses_000885,2025-08-11,US,affiliate,/landing-sale,0.5
ses_000886,2024-11-10,DE,affiliate,/collection,5.53
ses_000887,2023-06-24,GB,google/cpc,/home,1.64
ses_000888,2024-08-06,BR,facebook/cpc,/product,5.46
ses_000889,2024-08-26,FR,affiliate,/landing-sale,0.07
ses_000890,2024-06-07,GB,tiktok/cpc,/cart,2.92
ses_000891,2025-10-20,GB,affiliate,/cart,8.17
ses_000892,2025-04-13,US,facebook/cpc,/collection,2.8
ses_000893,2024-04-20,BR,google/cpc,/collection,12.24
ses_000894,2024-09-25,DE,affiliate,/collection,2.84
ses_000895,2025-08-25,US,facebook/cpc,/home,28.72
ses_000896,2023-03-24,MX,facebook/cpc,/collection,9.75
ses_000897,2024-03-09,AU,facebook/cpc,/landing-sale,14.26
ses_000898,2024-12-07,ES,organic,/home,9.83
ses_000899,2023-09-29,AU,email,/collection,2.82
ses_000900,2023-01-19,MX,facebook/cpc,/cart,9.29
ses_000901,2024-12-30,US,organic,/product,2.16
ses_000902,2025-09-06,MX,email,/landing-sale,1.26
ses_000903,2024-07-03,AU,tiktok/cpc,/home,0.8
ses_000904,2024-11-26,IT,email,/home,4.36
ses_000905,2023-01-30,DE,tiktok/cpc,/product,3.71
ses_000906,2025-04-25,AU,organic,/home,4.2
ses_000907,2025-04-29,ES,email,/product,1.01
ses_000908,2023-02-26,MX,organic,/collection,12.73
ses_000909,2025-09-28,GB,email,/landing-sale,5.15
ses_000910,2025-02-09,FR,google/cpc,/cart,9.35
ses_000911,2023-09-03,IT,organic,/product,2.63
ses_000912,2025-02-25,IT,organic,/product,2.95
ses_000913,2023-07-10,ES,tiktok/cpc,/collection,0.46
ses_000914,2023-08-26,US,tiktok/cpc,/landing-sale,1.12
ses_000915,2023-01-23,US,email,/product,3.37
ses_000916,2024-03-10,IT,google/cpc,/cart,10.92
